uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
108-9-0-0,108-0-0-0,F,ExplainExecuteQuery,12,82,1,21,1,9,12,0,1,0,1,[584]
108-9-584-1,108-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-9-584-2,108-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-9-584-3,108-9-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-9-584-4,108-9-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
108-9-584-5,108-9-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
108-9-584-6,108-9-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
108-9-584-7,108-9-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-9-584-8,108-9-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-9-584-9,108-9-0-0,B,if,3,11,1,5,1,2,3,0,1,0,1,[585]
108-9-585-1,108-9-584-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-9-585-2,108-9-584-9,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-9-585-3,108-9-584-9,D,Assignment,2,2,0,3,1,2,1,0,1,0,1,[]
108-9-584-10,108-9-0-0,L,for/while,4,38,1,4,0,2,2,0,0,0,0,[586]
108-9-586-1,108-9-584-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-9-586-2,108-9-584-10,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-9-586-3,108-9-584-10,B,if-else/switch,1,24,2,0,0,0,0,0,0,0,0,"[587, 589]"
108-9-587-1,108-9-586-3,B,if,3,13,1,4,0,2,2,0,0,0,0,[588]
108-9-588-1,108-9-587-1,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
108-9-588-2,108-9-587-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-9-588-3,108-9-587-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-9-586-4,108-9-584-10,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
108-9-584-11,108-9-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
108-9-584-12,108-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-0-0,108-0-0-0,F,pg_prepared_statement,18,81,1,37,1,14,23,0,1,0,1,[591]
108-10-591-1,108-10-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-591-2,108-10-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
108-10-591-3,108-10-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
108-10-591-4,108-10-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-10-591-5,108-10-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-10-591-6,108-10-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-591-7,108-10-0-0,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
108-10-591-8,108-10-0-0,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
108-10-591-9,108-10-0-0,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
108-10-591-10,108-10-0-0,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
108-10-591-11,108-10-0-0,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
108-10-591-12,108-10-0-0,D,Assignment,3,3,0,3,0,2,1,0,0,0,0,[]
108-10-591-13,108-10-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-591-14,108-10-0-0,B,if,2,23,1,16,1,8,8,0,1,0,1,[592]
108-10-592-1,108-10-591-14,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-10-592-2,108-10-591-14,L,for/while,7,16,1,14,1,7,7,0,1,0,1,[593]
108-10-593-1,108-10-592-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-10-593-2,108-10-592-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-593-3,108-10-592-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-593-4,108-10-592-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-10-593-5,108-10-592-2,D,Assignment,2,2,0,3,1,2,1,0,1,0,1,[]
108-10-593-6,108-10-592-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-593-7,108-10-592-2,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
108-10-591-15,108-10-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-591-16,108-10-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-10-591-17,108-10-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-10-591-18,108-10-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
108-11-0-0,108-0-0-0,F,build_regtype_array,3,12,1,3,0,1,2,0,0,0,0,[595]
108-11-595-1,108-11-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
108-11-595-2,108-11-0-0,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
108-11-595-3,108-11-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
