uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
105-4-419-1,105-4-417-2,D,Assignment,2,3,0,4,1,3,1,0,0,1,1,[]
105-4-417-3,105-4-416-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-417-4,105-4-416-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-417-5,105-4-416-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-417-6,105-4-416-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-4-417-7,105-4-416-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-4-420-1,105-4-416-3,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
105-4-420-2,105-4-416-3,D,Assignment,2,2,0,3,1,2,1,0,0,1,1,[]
105-4-420-3,105-4-416-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-420-4,105-4-416-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-420-5,105-4-416-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-420-6,105-4-416-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
105-4-420-7,105-4-416-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-4-420-8,105-4-416-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-4-421-1,105-4-416-3,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-4-421-2,105-4-416-3,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
105-4-422-1,105-4-416-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-20,105-4-0-0,B,if,1,11,1,0,0,0,0,0,0,0,0,[423]
105-4-423-1,105-4-411-20,B,if-else/switch,0,7,0,0,0,0,0,0,0,0,0,[]
105-4-411-21,105-4-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
105-4-411-22,105-4-0-0,B,if,0,9,0,0,0,0,0,0,0,0,0,[]
105-4-411-23,105-4-0-0,B,if,4,29,1,5,2,2,3,0,0,2,2,[424]
105-4-424-1,105-4-411-23,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
105-4-424-2,105-4-411-23,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
105-4-424-3,105-4-411-23,L,for/while,2,13,1,2,0,1,1,0,0,0,0,[425]
105-4-425-1,105-4-424-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-425-2,105-4-424-3,B,if,0,8,0,0,0,0,0,0,0,0,0,[]
105-4-424-4,105-4-411-23,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
105-4-411-24,105-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-411-25,105-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-411-26,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-27,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-28,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-29,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-30,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-31,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-32,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-33,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-34,105-4-0-0,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
105-4-411-35,105-4-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
105-4-411-36,105-4-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
105-4-411-37,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-38,105-4-0-0,D,Assignment,1,2,0,5,1,5,0,0,1,0,1,[]
105-4-411-39,105-4-0-0,D,Assignment,1,2,0,5,1,5,0,0,1,0,1,[]
105-4-411-40,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-41,105-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-411-42,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-43,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-44,105-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-411-45,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-46,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-47,105-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-411-48,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-49,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-50,105-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-411-51,105-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-411-52,105-4-0-0,B,if,3,7,1,4,0,1,3,0,0,0,0,[426]
105-4-426-1,105-4-411-52,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-4-426-2,105-4-411-52,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-4-426-3,105-4-411-52,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-0-0,105-0-0-0,F,DefineOpFamily,26,105,1,32,5,12,20,0,0,5,5,[428]
105-5-428-1,105-5-0-0,D,Assignment,3,2,0,3,0,2,1,0,0,0,0,[]
105-5-428-2,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-3,105-5-0-0,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
105-5-428-4,105-5-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
105-5-428-5,105-5-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
105-5-428-6,105-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-5-428-7,105-5-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
105-5-428-8,105-5-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-5-428-9,105-5-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
105-5-428-10,105-5-0-0,B,if,0,9,0,0,0,0,0,0,0,0,0,[]
105-5-428-11,105-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-5-428-12,105-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-5-428-13,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-14,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-15,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-16,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-17,105-5-0-0,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
105-5-428-18,105-5-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
105-5-428-19,105-5-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
105-5-428-20,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-21,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-22,105-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-5-428-23,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-24,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-5-428-25,105-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-5-428-26,105-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-6-0-0,105-0-0-0,F,AlterOpFamily,14,60,1,14,4,7,7,0,1,3,4,[430]
105-6-430-1,105-6-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
105-6-430-2,105-6-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
105-6-430-3,105-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-6-430-4,105-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-6-430-5,105-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-6-430-6,105-6-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
105-6-430-7,105-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-6-430-8,105-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
105-6-430-9,105-6-0-0,D,Assignment,2,1,0,3,1,2,1,0,1,0,1,[]
105-6-430-10,105-6-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
105-6-430-11,105-6-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-6-430-12,105-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
105-6-430-13,105-6-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-6-430-14,105-6-0-0,B,if-else/switch,0,8,0,0,0,0,0,0,0,0,0,[]
105-7-0-0,105-0-0-0,F,AlterOpFamilyAdd,5,112,1,12,2,7,5,0,2,0,2,[432]
105-7-432-1,105-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-7-432-2,105-7-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-7-432-3,105-7-0-0,L,for/while,3,93,1,4,0,1,3,0,0,0,0,[433]
105-7-433-1,105-7-432-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-7-433-2,105-7-432-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-7-433-3,105-7-432-3,B,if-else/switch,16,84,4,1,0,0,1,0,0,0,0,"[434, 437, 438, 439]"
105-7-434-1,105-7-433-3,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
105-7-434-2,105-7-433-3,B,if-else/switch,4,16,2,1,0,0,1,0,0,0,0,"[435, 436]"
105-7-435-1,105-7-434-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-7-435-2,105-7-434-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-7-435-3,105-7-434-2,D,Assignment,2,3,0,4,1,3,1,0,0,1,1,[]
105-7-436-1,105-7-434-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-7-434-3,105-7-433-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-7-434-4,105-7-433-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-7-434-5,105-7-433-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-7-434-6,105-7-433-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-7-434-7,105-7-433-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-7-437-1,105-7-433-3,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
105-7-437-2,105-7-433-3,D,Assignment,2,2,0,3,1,2,1,0,0,1,1,[]
105-7-437-3,105-7-433-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-7-437-4,105-7-433-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-7-437-5,105-7-433-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-7-437-6,105-7-433-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
105-7-437-7,105-7-433-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-7-437-8,105-7-433-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-7-439-1,105-7-433-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-7-432-4,105-7-0-0,D,Assignment,1,2,0,3,1,3,0,0,1,0,1,[]
105-7-432-5,105-7-0-0,D,Assignment,1,2,0,3,1,3,0,0,1,0,1,[]
105-8-0-0,105-0-0-0,F,AlterOpFamilyDrop,5,63,1,10,2,5,5,0,2,0,2,[441]
105-8-441-1,105-8-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-441-2,105-8-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-441-3,105-8-0-0,L,for/while,3,47,1,4,0,1,3,0,0,0,0,[442]
105-8-442-1,105-8-441-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-8-442-2,105-8-441-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-442-3,105-8-441-3,B,if-else/switch,15,38,3,1,0,0,1,0,0,0,0,"[443, 444, 445]"
105-8-443-1,105-8-442-3,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
105-8-443-2,105-8-442-3,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
105-8-443-3,105-8-442-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-443-4,105-8-442-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-8-443-5,105-8-442-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-443-6,105-8-442-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-443-7,105-8-442-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-8-444-1,105-8-442-3,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
105-8-444-2,105-8-442-3,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
105-8-444-3,105-8-442-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-444-4,105-8-442-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-8-444-5,105-8-442-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-444-6,105-8-442-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-444-7,105-8-442-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-8-445-1,105-8-442-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-8-441-4,105-8-0-0,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-8-441-5,105-8-0-0,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
105-9-0-0,105-0-0-0,F,processTypesSpec,4,19,1,4,2,2,2,0,0,2,2,[447]
105-9-447-1,105-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-9-447-2,105-9-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
105-9-447-3,105-9-0-0,B,if-else/switch,2,7,1,2,1,1,1,0,0,1,1,[448]
105-9-448-1,105-9-447-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-9-448-2,105-9-447-3,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
105-9-447-4,105-9-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-10-0-0,105-0-0-0,F,assignOperTypes,8,32,1,3,2,1,2,0,0,2,2,[450]
105-10-450-1,105-10-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
105-10-450-2,105-10-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
105-10-450-3,105-10-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-10-450-4,105-10-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-10-450-5,105-10-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-10-450-6,105-10-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
105-10-450-7,105-10-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
105-10-450-8,105-10-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
105-11-0-0,105-0-0-0,F,assignProcTypes,5,72,1,3,2,1,2,0,0,2,2,[452]
105-11-452-1,105-11-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
105-11-452-2,105-11-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
105-11-452-3,105-11-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-11-452-4,105-11-0-0,B,if-else/switch,4,55,1,0,0,0,0,0,0,0,0,[453]
105-11-453-1,105-11-452-4,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-11-453-2,105-11-452-4,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
105-11-453-3,105-11-452-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
105-11-453-4,105-11-452-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
105-11-452-5,105-11-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
105-12-0-0,105-0-0-0,F,addFamilyMember,2,27,1,5,0,3,2,0,0,0,0,[455]
105-12-455-1,105-12-0-0,L,for/while,2,24,1,2,0,1,1,0,0,0,0,[456]
105-12-456-1,105-12-455-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-12-456-2,105-12-455-1,B,if,1,19,1,0,0,0,0,0,0,0,0,[457]
105-12-457-1,105-12-456-2,B,if-else/switch,0,14,0,0,0,0,0,0,0,0,0,[]
105-12-455-2,105-12-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
105-13-0-0,105-0-0-0,F,storeOperators,2,86,1,24,3,9,15,0,0,3,3,[459]
105-13-459-1,105-13-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
105-13-459-2,105-13-0-0,L,for/while,14,73,1,23,2,9,14,0,0,2,2,[460]
105-13-460-1,105-13-459-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-13-460-2,105-13-459-2,B,if,0,13,0,0,0,0,0,0,0,0,0,[]
105-13-460-3,105-13-459-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-13-460-4,105-13-459-2,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
105-13-460-5,105-13-459-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
105-13-460-6,105-13-459-2,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
105-13-460-7,105-13-459-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-460-8,105-13-459-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-460-9,105-13-459-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-13-460-10,105-13-459-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-460-11,105-13-459-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-460-12,105-13-459-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-13-460-13,105-13-459-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-460-14,105-13-459-2,B,if-else/switch,6,22,2,4,0,1,3,0,0,0,0,"[461, 462]"
105-13-461-1,105-13-460-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-461-2,105-13-460-14,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-13-461-3,105-13-460-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-462-1,105-13-460-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
105-13-462-2,105-13-460-14,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
105-13-462-3,105-13-460-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
