uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
106-0-0-0,,C,backend.commands.operatorcmds.c,7,397,6,92,22,42,50,0,2,20,22,"[517, 524, 527, 529, 531, 533]"
106-1-0-0,106-0-0-0,F,DefineOperator,26,214,1,50,5,19,31,0,0,5,5,[517]
106-1-517-1,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-2,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-3,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-4,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-5,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-6,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-7,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-8,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-9,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-10,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-11,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-12,106-1-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
106-1-517-13,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-14,106-1-0-0,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
106-1-517-15,106-1-0-0,L,for/while,2,49,1,3,0,1,2,0,0,0,0,[518]
106-1-518-1,106-1-517-15,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-1-518-2,106-1-517-15,B,if-else/switch,2,44,1,1,0,0,1,0,0,0,0,[519]
106-1-519-1,106-1-518-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-519-2,106-1-518-2,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
106-1-517-16,106-1-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
106-1-517-17,106-1-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-1-517-18,106-1-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-1-517-19,106-1-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
106-1-517-20,106-1-0-0,B,if-else/switch,1,16,1,2,0,1,1,0,0,0,0,[520]
106-1-520-1,106-1-517-20,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-1-517-21,106-1-0-0,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
106-1-517-22,106-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-517-23,106-1-0-0,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
106-1-517-24,106-1-0-0,B,if-else/switch,8,24,1,8,1,2,6,0,0,1,1,[521]
106-1-521-1,106-1-517-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-521-2,106-1-517-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-521-3,106-1-517-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-521-4,106-1-517-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-521-5,106-1-517-24,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
106-1-521-6,106-1-517-24,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
106-1-521-7,106-1-517-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-521-8,106-1-517-24,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
106-1-517-25,106-1-0-0,B,if-else/switch,11,35,1,9,1,2,7,0,0,1,1,[522]
106-1-522-1,106-1-517-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-522-2,106-1-517-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-522-3,106-1-517-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-522-4,106-1-517-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-522-5,106-1-517-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-522-6,106-1-517-25,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
106-1-522-7,106-1-517-25,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-1-522-8,106-1-517-25,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-1-522-9,106-1-517-25,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
106-1-522-10,106-1-517-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-1-522-11,106-1-517-25,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
106-1-517-26,106-1-0-0,D,Assignment,1,11,0,10,1,10,0,0,0,1,1,[]
106-2-0-0,106-0-0-0,F,RemoveOperator,14,43,1,19,4,10,9,0,0,4,4,[524]
106-2-524-1,106-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-524-2,106-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-524-3,106-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-524-4,106-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-2-524-5,106-2-0-0,D,Assignment,2,3,0,5,1,4,1,0,0,1,1,[]
106-2-524-6,106-2-0-0,B,if,0,7,1,0,0,0,0,0,0,0,0,[525]
106-2-524-7,106-2-0-0,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
106-2-524-8,106-2-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-2-524-9,106-2-0-0,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
106-2-524-10,106-2-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
106-2-524-11,106-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-2-524-12,106-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-524-13,106-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-2-524-14,106-2-0-0,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
