uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
93-1-2584-1,93-1-2578-1,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-1-2584-2,93-1-2578-1,D,Assignment,2,5,0,2,0,1,1,0,0,0,0,[]
93-1-2584-3,93-1-2578-1,D,Assignment,2,1,0,1,1,0,1,0,1,0,1,[]
93-1-2584-4,93-1-2578-1,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-1-2584-5,93-1-2578-1,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-1-2584-6,93-1-2578-1,L,for/while,6,12,1,4,6,3,1,0,1,5,6,[2585]
93-1-2585-1,93-1-2584-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-1-2585-2,93-1-2584-6,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-1-2585-3,93-1-2584-6,D,Assignment,1,1,0,0,2,0,0,0,0,2,2,[]
93-1-2585-4,93-1-2584-6,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
93-1-2585-5,93-1-2584-6,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-1-2585-6,93-1-2584-6,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-1-2584-7,93-1-2578-1,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-2-0-0,93-0-0-0,F,cluster_rel,6,93,1,17,11,13,4,0,1,10,11,[2587]
93-2-2587-1,93-2-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
93-2-2587-2,93-2-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-2-2587-3,93-2-0-0,B,if,8,58,1,8,8,6,2,0,0,8,8,[2588]
93-2-2588-1,93-2-2587-3,B,if,1,5,1,1,1,1,0,0,0,1,1,[2589]
93-2-2589-1,93-2-2588-1,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-2-2588-2,93-2-2587-3,B,if,1,5,1,1,1,1,0,0,0,1,1,[2590]
93-2-2590-1,93-2-2588-2,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-2-2588-3,93-2-2587-3,B,if,1,7,1,1,1,1,0,0,0,1,1,[2591]
93-2-2591-1,93-2-2588-3,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-2-2588-4,93-2-2587-3,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
93-2-2588-5,93-2-2587-3,B,if,1,5,1,1,1,1,0,0,0,1,1,[2592]
93-2-2592-1,93-2-2588-5,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-2-2588-6,93-2-2587-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-2-2588-7,93-2-2587-3,B,if,2,6,1,1,2,1,0,0,0,2,2,[2593]
93-2-2593-1,93-2-2588-7,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-2-2593-2,93-2-2588-7,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-2-2588-8,93-2-2587-3,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-2-2587-4,93-2-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
93-2-2587-5,93-2-0-0,D,Assignment,2,4,0,2,1,2,0,0,0,1,1,[]
93-2-2587-6,93-2-0-0,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
93-3-0-0,93-0-0-0,F,mark_index_clustered,3,66,1,13,8,5,8,0,0,8,8,[2595]
93-3-2595-1,93-3-0-0,B,if,5,17,1,3,3,1,2,0,0,3,3,[2596]
93-3-2596-1,93-3-2595-1,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
93-3-2596-2,93-3-2595-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-3-2596-3,93-3-2595-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-3-2596-4,93-3-2595-1,B,if,1,5,1,0,1,0,0,0,0,1,1,[2597]
93-3-2597-1,93-3-2596-4,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-3-2596-5,93-3-2595-1,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-3-2595-2,93-3-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
93-3-2595-3,93-3-0-0,L,for/while,6,33,1,9,4,4,5,0,0,4,4,[2598]
93-3-2598-1,93-3-2595-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-3-2598-2,93-3-2595-3,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
93-3-2598-3,93-3-2595-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-3-2598-4,93-3-2595-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-3-2598-5,93-3-2595-3,B,if-else/switch,4,16,1,4,3,3,1,0,0,3,3,[2599]
93-3-2599-1,93-3-2598-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-3-2599-2,93-3-2598-5,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
93-3-2599-3,93-3-2598-5,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-3-2599-4,93-3-2598-5,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-3-2598-6,93-3-2595-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-4-0-0,93-0-0-0,F,rebuild_relation,17,95,1,31,10,16,15,0,2,8,10,[2601]
93-4-2601-1,93-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-4-2601-2,93-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2601-3,93-4-0-0,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
93-4-2601-4,93-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2601-5,93-4-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
93-4-2601-6,93-4-0-0,D,Assignment,2,1,0,2,1,1,1,0,1,0,1,[]
93-4-2601-7,93-4-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-4-2601-8,93-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2601-9,93-4-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-4-2601-10,93-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-4-2601-11,93-4-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2601-12,93-4-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-4-2601-13,93-4-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-4-2601-14,93-4-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-4-2601-15,93-4-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
93-4-2601-16,93-4-0-0,B,if,6,22,1,11,2,6,5,0,0,2,2,[2602]
93-4-2602-1,93-4-2601-16,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
93-4-2602-2,93-4-2601-16,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2602-3,93-4-2601-16,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2602-4,93-4-2601-16,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-4-2602-5,93-4-2601-16,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2602-6,93-4-2601-16,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-4-2601-17,93-4-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-5-0-0,93-0-0-0,F,copy_heap_data,17,185,1,38,7,22,16,0,0,7,7,[2604]
93-5-2604-1,93-5-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
93-5-2604-2,93-5-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
93-5-2604-3,93-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2604-4,93-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-5-2604-5,93-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-5-2604-6,93-5-0-0,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
93-5-2604-7,93-5-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
93-5-2604-8,93-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2604-9,93-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2604-10,93-5-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-5-2604-11,93-5-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2604-12,93-5-0-0,D,Assignment,1,2,0,3,1,3,0,0,0,1,1,[]
93-5-2604-13,93-5-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-5-2604-14,93-5-0-0,D,Assignment,2,1,0,4,1,3,1,0,0,1,1,[]
93-5-2604-15,93-5-0-0,L,for/while,9,100,1,9,2,5,4,0,0,2,2,[2605]
93-5-2605-1,93-5-2604-15,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-5-2605-2,93-5-2604-15,B,if-else/switch,8,42,5,1,0,0,1,0,0,0,0,"[2606, 2607, 2608, 2609, 2610]"
93-5-2606-1,93-5-2605-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2607-1,93-5-2605-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2608-1,93-5-2605-2,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
93-5-2608-2,93-5-2605-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2609-1,93-5-2605-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2609-2,93-5-2605-2,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
93-5-2609-3,93-5-2605-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2610-1,93-5-2605-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2605-3,93-5-2604-15,B,if,1,6,1,1,1,1,0,0,0,1,1,[2611]
93-5-2611-1,93-5-2605-3,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-5-2605-4,93-5-2604-15,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-5-2605-5,93-5-2604-15,L,for/while,1,5,1,0,0,0,0,0,0,0,0,[2612]
93-5-2612-1,93-5-2605-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-5-2605-6,93-5-2604-15,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-5-2605-7,93-5-2604-15,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-5-2605-8,93-5-2604-15,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
93-5-2605-9,93-5-2604-15,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-5-2604-16,93-5-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-5-2604-17,93-5-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
93-6-0-0,93-0-0-0,F,get_tables_to_cluster,8,46,1,16,4,6,10,0,0,4,4,[2614]
93-6-2614-1,93-6-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-6-2614-2,93-6-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
93-6-2614-3,93-6-0-0,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
93-6-2614-4,93-6-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-6-2614-5,93-6-0-0,L,for/while,8,20,1,10,0,3,7,0,0,0,0,[2615]
93-6-2615-1,93-6-2614-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-6-2615-2,93-6-2614-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
93-6-2615-3,93-6-2614-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
93-6-2615-4,93-6-2614-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-6-2615-5,93-6-2614-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-6-2615-6,93-6-2614-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-6-2615-7,93-6-2614-5,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
93-6-2615-8,93-6-2614-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
93-6-2614-6,93-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
93-6-2614-7,93-6-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
93-6-2614-8,93-6-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
