uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
92-6-2510-4,92-6-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-7-0-0,92-0-0-0,F,AtPrepare_Notify,3,23,1,2,1,1,1,0,1,0,1,[2512]
92-7-2512-1,92-7-0-0,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
92-7-2512-2,92-7-0-0,L,for/while,1,7,1,2,0,1,1,0,0,0,0,[2513]
92-7-2513-1,92-7-2512-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-7-2512-3,92-7-0-0,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
92-8-0-0,92-0-0-0,F,AtCommit_Notify,8,62,1,3,5,1,2,0,3,2,5,[2515]
92-8-2515-1,92-8-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-8-2515-2,92-8-0-0,B,if,1,5,1,0,1,0,0,0,1,0,1,[2516]
92-8-2516-1,92-8-2515-2,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
92-8-2515-3,92-8-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-8-2515-4,92-8-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
92-8-2515-5,92-8-0-0,L,for/while,3,20,1,2,2,1,1,0,1,1,2,[2517]
92-8-2517-1,92-8-2515-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-8-2517-2,92-8-2515-5,B,if-else/switch,3,12,3,0,1,0,0,0,1,0,1,"[2518, 2519, 2520]"
92-8-2518-1,92-8-2517-2,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
92-8-2519-1,92-8-2517-2,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
92-8-2520-1,92-8-2517-2,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
92-8-2517-3,92-8-2515-5,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-8-2515-6,92-8-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-8-2515-7,92-8-0-0,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
92-8-2515-8,92-8-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-9-0-0,92-0-0-0,F,Exec_Listen,14,57,1,18,5,7,11,0,1,4,5,[2522]
92-9-2522-1,92-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-9-2522-2,92-9-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-9-2522-3,92-9-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
92-9-2522-4,92-9-0-0,L,for/while,2,12,1,3,0,1,2,0,0,0,0,[2523]
92-9-2523-1,92-9-2522-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-9-2523-2,92-9-2522-4,B,if,1,7,1,1,0,0,1,0,0,0,0,[2524]
92-9-2524-1,92-9-2523-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-9-2522-5,92-9-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-9-2522-6,92-9-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-9-2522-7,92-9-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-9-2522-8,92-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-9-2522-9,92-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-9-2522-10,92-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-9-2522-11,92-9-0-0,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
92-9-2522-12,92-9-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
92-9-2522-13,92-9-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-9-2522-14,92-9-0-0,B,if,2,5,1,1,2,0,1,0,1,1,2,[2525]
92-9-2525-1,92-9-2522-14,D,Assignment,1,1,0,0,2,0,0,0,1,1,2,[]
92-9-2525-2,92-9-2522-14,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-10-0-0,92-0-0-0,F,Exec_Unlisten,4,25,1,6,3,4,2,0,0,3,3,[2527]
92-10-2527-1,92-10-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-10-2527-2,92-10-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
92-10-2527-3,92-10-0-0,L,for/while,2,17,1,4,1,3,1,0,0,1,1,[2528]
92-10-2528-1,92-10-2527-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-10-2528-2,92-10-2527-3,B,if,1,12,1,2,1,2,0,0,0,1,1,[2529]
92-10-2529-1,92-10-2528-2,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
92-10-2527-4,92-10-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-11-0-0,92-0-0-0,F,Exec_UnlistenAll,5,18,1,3,2,1,2,0,0,2,2,[2531]
92-11-2531-1,92-11-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-11-2531-2,92-11-0-0,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
92-11-2531-3,92-11-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
92-11-2531-4,92-11-0-0,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
92-11-2531-5,92-11-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-12-0-0,92-0-0-0,F,Send_Notify,9,78,1,21,3,11,10,0,0,3,3,[2533]
92-12-2533-1,92-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-12-2533-2,92-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-12-2533-3,92-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-12-2533-4,92-12-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-12-2533-5,92-12-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-12-2533-6,92-12-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-12-2533-7,92-12-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
92-12-2533-8,92-12-0-0,L,for/while,5,59,1,9,1,6,3,0,0,1,1,[2534]
92-12-2534-1,92-12-2533-8,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-12-2534-2,92-12-2533-8,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
92-12-2534-3,92-12-2533-8,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-12-2534-4,92-12-2533-8,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-12-2534-5,92-12-2533-8,B,if-else/switch,4,49,2,2,1,2,0,0,0,1,1,"[2535, 2536]"
92-12-2535-1,92-12-2534-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-12-2535-2,92-12-2534-5,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
92-12-2536-1,92-12-2534-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
92-12-2536-2,92-12-2534-5,B,if-else/switch,1,22,1,2,1,2,0,0,0,1,1,[2537]
92-12-2537-1,92-12-2536-2,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
92-12-2533-9,92-12-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-13-0-0,92-0-0-0,F,AtAbort_Notify,1,1,1,0,1,0,0,0,1,0,1,[2539]
92-13-2539-1,92-13-0-0,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
92-14-0-0,92-0-0-0,F,AtSubStart_Notify,8,20,1,13,2,5,8,0,0,2,2,[2541]
92-14-2541-1,92-14-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-14-2541-2,92-14-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
92-14-2541-3,92-14-0-0,D,Assignment,2,2,0,1,1,0,1,0,0,1,1,[]
92-14-2541-4,92-14-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-14-2541-5,92-14-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
92-14-2541-6,92-14-0-0,D,Assignment,2,2,0,1,1,0,1,0,0,1,1,[]
92-14-2541-7,92-14-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-14-2541-8,92-14-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-15-0-0,92-0-0-0,F,AtSubCommit_Notify,8,24,1,16,2,8,8,0,0,2,2,[2543]
92-15-2543-1,92-15-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-15-2543-2,92-15-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-15-2543-3,92-15-0-0,D,Assignment,2,2,0,1,1,0,1,0,0,1,1,[]
92-15-2543-4,92-15-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
92-15-2543-5,92-15-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-15-2543-6,92-15-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-15-2543-7,92-15-0-0,D,Assignment,2,2,0,1,1,0,1,0,0,1,1,[]
92-15-2543-8,92-15-0-0,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
92-16-0-0,92-0-0-0,F,AtSubAbort_Notify,3,23,1,9,1,4,5,0,0,1,1,[2545]
92-16-2545-1,92-16-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
92-16-2545-2,92-16-0-0,L,for/while,2,5,1,4,0,2,2,0,0,0,0,[2546]
92-16-2546-1,92-16-2545-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-16-2546-2,92-16-2545-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-16-2545-3,92-16-0-0,L,for/while,2,5,1,4,0,2,2,0,0,0,0,[2547]
92-16-2547-1,92-16-2545-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-16-2547-2,92-16-2545-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-17-0-0,92-0-0-0,F,NotifyInterruptHandler,4,68,1,3,0,0,3,0,0,0,0,[2549]
92-17-2549-1,92-17-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-17-2549-2,92-17-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-17-2549-3,92-17-0-0,B,if-else/switch,8,53,2,1,0,0,1,0,0,0,0,"[2550, 2553]"
92-17-2550-1,92-17-2549-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-17-2550-2,92-17-2549-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-17-2550-3,92-17-2549-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-17-2550-4,92-17-2549-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-17-2550-5,92-17-2549-3,L,for/while,4,18,1,2,1,0,2,0,1,0,1,[2551]
92-17-2551-1,92-17-2550-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-17-2551-2,92-17-2550-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-17-2551-3,92-17-2550-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-17-2551-4,92-17-2550-5,B,if,3,11,1,0,1,0,0,0,1,0,1,[2552]
92-17-2552-1,92-17-2551-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-17-2552-2,92-17-2551-4,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
92-17-2552-3,92-17-2551-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-17-2550-6,92-17-2549-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-17-2550-7,92-17-2549-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-17-2553-1,92-17-2549-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-17-2549-4,92-17-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-18-0-0,92-0-0-0,F,EnableNotifyInterrupt,2,41,1,2,1,0,2,0,1,0,1,[2555]
92-18-2555-1,92-18-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-18-2555-2,92-18-0-0,L,for/while,4,17,1,2,1,0,2,0,1,0,1,[2556]
92-18-2556-1,92-18-2555-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-18-2556-2,92-18-2555-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-18-2556-3,92-18-2555-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-18-2556-4,92-18-2555-2,B,if,3,10,1,0,1,0,0,0,1,0,1,[2557]
92-18-2557-1,92-18-2556-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-18-2557-2,92-18-2556-4,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
92-18-2557-3,92-18-2556-4,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-19-0-0,92-0-0-0,F,DisableNotifyInterrupt,3,5,1,4,0,2,2,0,0,0,0,[2559]
92-19-2559-1,92-19-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-19-2559-2,92-19-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-19-2559-3,92-19-0-0,D,Assignment,1,1,0,1,0,1,0,0,0,0,0,[]
92-20-0-0,92-0-0-0,F,ProcessIncomingNotify,20,92,1,32,10,17,15,0,1,9,10,[2561]
92-20-2561-1,92-20-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
92-20-2561-2,92-20-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-20-2561-3,92-20-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-20-2561-4,92-20-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-20-2561-5,92-20-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-20-2561-6,92-20-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
92-20-2561-7,92-20-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-20-2561-8,92-20-0-0,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
92-20-2561-9,92-20-0-0,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
92-20-2561-10,92-20-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-20-2561-11,92-20-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-20-2561-12,92-20-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-20-2561-13,92-20-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-20-2561-14,92-20-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-20-2561-15,92-20-0-0,L,for/while,4,27,1,16,2,12,4,0,1,1,2,[2562]
92-20-2562-1,92-20-2561-15,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-20-2562-2,92-20-2561-15,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
92-20-2562-3,92-20-2561-15,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-20-2562-4,92-20-2561-15,B,if,4,20,1,9,2,8,1,0,1,1,2,[2563]
92-20-2563-1,92-20-2562-4,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
92-20-2563-2,92-20-2562-4,D,Assignment,1,1,0,1,1,1,0,0,1,0,1,[]
92-20-2563-3,92-20-2562-4,D,Assignment,6,1,0,6,0,5,1,0,0,0,0,[]
92-20-2563-4,92-20-2562-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
92-20-2561-16,92-20-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-20-2561-17,92-20-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-20-2561-18,92-20-0-0,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-20-2561-19,92-20-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-20-2561-20,92-20-0-0,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-21-0-0,92-0-0-0,F,NotifyMyFrontEnd,1,22,1,3,4,3,0,0,0,4,4,[2565]
92-21-2565-1,92-21-0-0,B,if-else/switch,4,22,1,3,4,3,0,0,0,4,4,[2566]
92-21-2566-1,92-21-2565-1,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
92-21-2566-2,92-21-2565-1,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
92-21-2566-3,92-21-2565-1,B,if,1,5,1,1,1,1,0,0,0,1,1,[2567]
92-21-2567-1,92-21-2566-3,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
92-21-2566-4,92-21-2565-1,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
92-22-0-0,92-0-0-0,F,AsyncExistsPendingNotify,1,11,1,2,0,1,1,0,0,0,0,[2569]
92-22-2569-1,92-22-0-0,L,for/while,2,7,1,2,0,1,1,0,0,0,0,[2570]
92-22-2570-1,92-22-2569-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
92-22-2570-2,92-22-2569-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
92-23-0-0,92-0-0-0,F,ClearPendingActionsAndNotifies,2,2,1,2,0,0,2,0,0,0,0,[2572]
92-23-2572-1,92-23-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-23-2572-2,92-23-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
92-24-0-0,92-0-0-0,F,notify_twophase_postcommit,1,1,1,0,1,0,0,0,1,0,1,[2574]
92-24-2574-1,92-24-0-0,D,Assignment,1,1,0,0,1,0,0,0,1,0,1,[]
