uniCode,parent,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_of_Code_Blocks
109-0-0-0,,C,backend.commands.proclang.c,11,608,10,124,36,55,69,0,4,32,36,"[599, 611, 614, 617, 619, 622, 624, 626, 628, 630]"
109-1-0-0,109-0-0-0,F,CreateProceduralLanguage,3,198,1,14,4,8,6,0,1,3,4,[599]
109-1-599-1,109-1-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-1-599-2,109-1-0-0,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
109-1-599-3,109-1-0-0,B,if-else/switch,14,174,2,13,4,8,5,0,1,3,4,"[600, 606]"
109-1-600-1,109-1-599-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
109-1-600-2,109-1-599-3,B,if,2,11,1,0,0,0,0,0,0,0,0,[601]
109-1-601-1,109-1-600-2,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
109-1-601-2,109-1-600-2,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
109-1-600-3,109-1-599-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-1-600-4,109-1-599-3,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
109-1-600-5,109-1-599-3,B,if-else/switch,3,34,2,1,0,0,1,0,0,0,0,"[602, 603]"
109-1-602-1,109-1-600-5,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
109-1-602-2,109-1-600-5,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
109-1-603-1,109-1-600-5,D,Assignment,1,22,0,1,0,0,1,0,0,0,0,[]
109-1-600-6,109-1-599-3,B,if-else/switch,4,33,1,6,1,2,4,0,0,1,1,[604]
109-1-604-1,109-1-600-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-1-604-2,109-1-600-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-1-604-3,109-1-600-6,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
109-1-604-4,109-1-600-6,B,if,1,25,1,1,0,0,1,0,0,0,0,[605]
109-1-605-1,109-1-604-4,D,Assignment,1,22,0,1,0,0,1,0,0,0,0,[]
109-1-600-7,109-1-599-3,D,Assignment,1,2,0,4,1,4,0,0,1,0,1,[]
109-1-606-1,109-1-599-3,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
109-1-606-2,109-1-599-3,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
109-1-606-3,109-1-599-3,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
109-1-606-4,109-1-599-3,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
109-1-606-5,109-1-599-3,B,if,1,21,1,1,0,0,1,0,0,0,0,[607]
109-1-607-1,109-1-606-5,B,if-else/switch,1,13,1,1,0,0,1,0,0,0,0,[608]
109-1-608-1,109-1-607-1,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
109-1-606-6,109-1-599-3,B,if-else/switch,2,8,1,4,1,2,2,0,0,1,1,[609]
109-1-609-1,109-1-606-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-1-609-2,109-1-606-6,D,Assignment,2,1,0,3,1,2,1,0,0,1,1,[]
109-1-606-7,109-1-599-3,D,Assignment,1,2,0,4,1,4,0,0,1,0,1,[]
109-2-0-0,109-0-0-0,F,create_proc_lang,24,62,1,36,3,12,24,0,0,3,3,[611]
109-2-611-1,109-2-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
109-2-611-2,109-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-2-611-3,109-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-2-611-4,109-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-2-611-5,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-6,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-7,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-8,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-9,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-10,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-11,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-12,109-2-0-0,D,Assignment,4,1,0,4,0,3,1,0,0,0,0,[]
109-2-611-13,109-2-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
109-2-611-14,109-2-0-0,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
109-2-611-15,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-16,109-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-2-611-17,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-18,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-19,109-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-2-611-20,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-21,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-22,109-2-0-0,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-2-611-23,109-2-0-0,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-611-24,109-2-0-0,B,if,3,7,1,4,0,1,3,0,0,0,0,[612]
109-2-612-1,109-2-611-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-2-612-2,109-2-611-24,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-2-612-3,109-2-611-24,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-3-0-0,109-0-0-0,F,find_language_template,7,54,1,22,4,11,11,0,0,4,4,[614]
109-3-614-1,109-3-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
109-3-614-2,109-3-0-0,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
109-3-614-3,109-3-0-0,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
109-3-614-4,109-3-0-0,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
109-3-614-5,109-3-0-0,B,if-else/switch,11,32,1,16,0,9,7,0,0,0,0,[615]
109-3-615-1,109-3-614-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
109-3-615-2,109-3-614-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
109-3-615-3,109-3-614-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
