Parent,uniCode,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
100-5-18-2,100-5-33-1,B,if-else/switch,7,24,7,1,0,0,1,0,0,0,0,"[34, 35, 36, 37, 38, 39, 40]"
100-5-33-1,100-5-34-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-33-1,100-5-35-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-33-1,100-5-36-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-33-1,100-5-37-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-33-1,100-5-38-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-33-1,100-5-39-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-33-1,100-5-40-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-41-1,B,if-else/switch,7,24,7,1,0,0,1,0,0,0,0,"[42, 43, 44, 45, 46, 47, 48]"
100-5-41-1,100-5-42-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-41-1,100-5-43-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-41-1,100-5-44-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-41-1,100-5-45-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-41-1,100-5-46-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-41-1,100-5-47-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-41-1,100-5-48-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-49-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-50-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-51-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-52-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-53-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-54-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-55-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-56-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-57-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-58-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-59-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-60-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-61-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-62-1,B,if-else/switch,4,15,4,1,0,0,1,0,0,0,0,"[63, 64, 65, 66]"
100-5-62-1,100-5-63-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-62-1,100-5-64-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-62-1,100-5-65-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-62-1,100-5-66-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-67-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-68-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-69-1,B,if-else/switch,3,46,3,1,0,0,1,0,0,0,0,"[70, 76, 82]"
100-5-69-1,100-5-70-1,B,if-else/switch,5,18,5,1,0,0,1,0,0,0,0,"[71, 72, 73, 74, 75]"
100-5-70-1,100-5-71-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-70-1,100-5-72-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-70-1,100-5-73-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-70-1,100-5-74-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-70-1,100-5-75-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-69-1,100-5-76-1,B,if-else/switch,5,18,5,1,0,0,1,0,0,0,0,"[77, 78, 79, 80, 81]"
100-5-76-1,100-5-77-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-76-1,100-5-78-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-76-1,100-5-79-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-76-1,100-5-80-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-76-1,100-5-81-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-69-1,100-5-82-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-83-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-84-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-2,100-5-85-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-0-0,100-5-18-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-0-0,100-5-18-4,B,if-else/switch,9,132,9,0,0,0,0,0,0,0,0,"[86, 87, 89, 90, 92, 95, 97, 99, 101]"
100-5-18-4,100-5-86-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-18-4,100-5-86-2,D,Assignment,2,2,0,2,1,1,1,0,1,0,1,[]
100-5-18-4,100-5-87-1,B,if,5,18,1,5,1,1,4,0,0,1,1,[88]
100-5-87-1,100-5-88-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-87-1,100-5-88-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-87-1,100-5-88-3,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
100-5-87-1,100-5-88-4,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-87-1,100-5-88-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
100-5-18-4,100-5-89-1,D,Assignment,2,2,0,2,1,1,1,0,1,0,1,[]
100-5-18-4,100-5-90-1,B,if,2,8,1,2,0,0,2,0,0,0,0,[91]
100-5-90-1,100-5-91-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-90-1,100-5-91-2,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-18-4,100-5-92-1,B,if,6,33,1,10,1,4,6,0,0,1,1,[93]
100-5-92-1,100-5-93-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-92-1,100-5-93-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-92-1,100-5-93-3,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-5-92-1,100-5-93-4,B,if-else/switch,2,9,1,4,1,2,2,0,0,1,1,[94]
100-5-93-4,100-5-94-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-5-93-4,100-5-94-2,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
100-5-92-1,100-5-93-5,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-92-1,100-5-93-6,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
100-5-18-4,100-5-95-1,B,if,4,14,1,5,0,1,4,0,0,0,0,[96]
100-5-95-1,100-5-96-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-95-1,100-5-96-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-95-1,100-5-96-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-95-1,100-5-96-4,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-18-4,100-5-97-1,B,if,5,15,1,4,0,0,4,0,0,0,0,[98]
100-5-97-1,100-5-98-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-97-1,100-5-98-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-97-1,100-5-98-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-97-1,100-5-98-4,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-97-1,100-5-98-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
100-5-18-4,100-5-99-1,B,if,5,15,1,4,0,0,4,0,0,0,0,[100]
100-5-99-1,100-5-100-1,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-99-1,100-5-100-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-99-1,100-5-100-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-99-1,100-5-100-4,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-5-99-1,100-5-100-5,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
100-5-0-0,100-5-18-5,D,Assignment,5,3,0,5,0,4,1,0,0,0,0,[]
100-5-0-0,100-5-18-6,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-0-0,100-5-18-7,B,if-else/switch,1,12,1,1,0,0,1,0,0,0,0,[102]
100-5-18-7,100-5-102-1,D,Assignment,1,5,0,1,0,0,1,0,0,0,0,[]
100-5-0-0,100-5-18-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-0-0,100-5-18-9,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-0-0,100-5-18-10,B,if-else/switch,19,125,13,0,0,0,0,0,0,0,0,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115]"
100-5-18-10,100-5-103-1,D,Assignment,1,5,0,6,1,6,0,0,1,0,1,[]
100-5-18-10,100-5-103-2,D,Assignment,1,5,0,6,1,6,0,0,1,0,1,[]
100-5-18-10,100-5-104-1,D,Assignment,1,5,0,6,1,6,0,0,1,0,1,[]
100-5-18-10,100-5-105-1,D,Assignment,1,5,0,6,1,6,0,0,1,0,1,[]
100-5-18-10,100-5-106-1,D,Assignment,1,5,0,6,1,6,0,0,1,0,1,[]
100-5-18-10,100-5-107-1,D,Assignment,1,5,0,6,1,6,0,0,1,0,1,[]
100-5-18-10,100-5-109-1,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-109-2,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-110-1,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-110-2,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-110-3,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-111-1,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-111-2,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-111-3,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-112-1,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-113-1,D,Assignment,1,5,0,5,1,5,0,0,1,0,1,[]
100-5-18-10,100-5-113-2,D,Assignment,1,2,0,2,1,2,0,0,1,0,1,[]
100-5-18-10,100-5-114-1,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-18-10,100-5-114-2,D,Assignment,1,3,0,4,1,4,0,0,1,0,1,[]
100-5-0-0,100-5-18-11,B,if,1,22,1,12,1,8,4,1,0,0,1,[116]
100-5-18-11,100-5-116-1,L,for/while,7,17,1,12,1,8,4,1,0,0,1,[117]
100-5-116-1,100-5-117-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-116-1,100-5-117-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-116-1,100-5-117-3,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-116-1,100-5-117-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-116-1,100-5-117-5,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-116-1,100-5-117-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-116-1,100-5-117-7,D,Assignment,1,5,0,5,1,5,0,1,0,0,1,[]
100-5-0-0,100-5-18-12,B,if,3,16,1,6,1,5,1,1,0,0,1,[118]
100-5-18-12,100-5-118-1,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-18-12,100-5-118-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-12,100-5-118-3,D,Assignment,1,4,0,5,1,5,0,1,0,0,1,[]
100-5-0-0,100-5-18-13,B,if,3,10,1,5,1,4,1,1,0,0,1,[119]
100-5-18-13,100-5-119-1,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-18-13,100-5-119-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-13,100-5-119-3,D,Assignment,1,4,0,4,1,4,0,1,0,0,1,[]
100-5-0-0,100-5-18-14,B,if,4,29,1,13,1,7,6,1,0,0,1,[120]
100-5-18-14,100-5-120-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-14,100-5-120-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-14,100-5-120-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-14,100-5-120-4,L,for/while,5,20,1,10,1,7,3,1,0,0,1,[121]
100-5-120-4,100-5-121-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-5-120-4,100-5-121-2,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-120-4,100-5-121-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-120-4,100-5-121-4,D,Assignment,1,4,0,5,1,5,0,1,0,0,1,[]
100-5-120-4,100-5-121-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-0-0,100-5-18-15,B,if,4,23,1,13,1,7,6,1,0,0,1,[122]
100-5-18-15,100-5-122-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-15,100-5-122-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-15,100-5-122-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-15,100-5-122-4,L,for/while,5,14,1,10,1,7,3,1,0,0,1,[123]
100-5-122-4,100-5-123-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-5-122-4,100-5-123-2,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-122-4,100-5-123-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-122-4,100-5-123-4,D,Assignment,1,4,0,5,1,5,0,1,0,0,1,[]
100-5-122-4,100-5-123-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-0-0,100-5-18-16,B,if,4,23,1,13,1,7,6,1,0,0,1,[124]
100-5-18-16,100-5-124-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-16,100-5-124-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-16,100-5-124-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-16,100-5-124-4,L,for/while,5,14,1,10,1,7,3,1,0,0,1,[125]
100-5-124-4,100-5-125-1,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-5-124-4,100-5-125-2,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-124-4,100-5-125-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-124-4,100-5-125-4,D,Assignment,1,4,0,5,1,5,0,1,0,0,1,[]
100-5-124-4,100-5-125-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-0-0,100-5-18-17,B,if,6,15,1,7,1,3,4,1,0,0,1,[126]
100-5-18-17,100-5-126-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-17,100-5-126-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-17,100-5-126-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-17,100-5-126-4,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-18-17,100-5-126-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-18-17,100-5-126-6,D,Assignment,1,4,0,3,1,3,0,1,0,0,1,[]
100-5-0-0,100-5-18-18,B,if,1,22,1,12,1,8,4,1,0,0,1,[127]
100-5-18-18,100-5-127-1,L,for/while,7,17,1,12,1,8,4,1,0,0,1,[128]
100-5-127-1,100-5-128-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-127-1,100-5-128-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-127-1,100-5-128-3,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-127-1,100-5-128-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-5-127-1,100-5-128-5,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-5-127-1,100-5-128-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-5-127-1,100-5-128-7,D,Assignment,1,5,0,5,1,5,0,1,0,0,1,[]
100-0-0-0,100-6-0-0,F,show_plan_tlist,10,43,1,9,0,2,7,0,0,0,0,[130]
100-6-0-0,100-6-130-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-6-0-0,100-6-130-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-6-0-0,100-6-130-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-6-0-0,100-6-130-4,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
100-6-0-0,100-6-130-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-6-0-0,100-6-130-6,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-6-0-0,100-6-130-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-6-0-0,100-6-130-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-6-0-0,100-6-130-9,L,for/while,4,12,1,3,0,1,2,0,0,0,0,[131]
100-6-130-9,100-6-131-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-6-130-9,100-6-131-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-6-130-9,100-6-131-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-6-130-9,100-6-131-4,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
100-6-0-0,100-6-130-10,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-0-0-0,100-7-0-0,F,show_scan_qual,7,27,1,9,1,4,5,0,0,1,1,[133]
100-7-0-0,100-7-133-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-7-0-0,100-7-133-2,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
100-7-0-0,100-7-133-3,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
100-7-0-0,100-7-133-4,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-7-0-0,100-7-133-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-7-0-0,100-7-133-6,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-7-0-0,100-7-133-7,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-0-0-0,100-8-0-0,F,show_upper_qual,7,25,1,8,1,3,5,0,0,1,1,[135]
100-8-0-0,100-8-135-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-8-0-0,100-8-135-2,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
100-8-0-0,100-8-135-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-8-0-0,100-8-135-4,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
100-8-0-0,100-8-135-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-8-0-0,100-8-135-6,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-8-0-0,100-8-135-7,D,Assignment,3,1,0,3,0,2,1,0,0,0,0,[]
100-0-0-0,100-9-0-0,F,show_sort_keys,7,38,1,12,0,4,8,0,0,0,0,[137]
100-9-0-0,100-9-137-1,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-9-0-0,100-9-137-2,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-9-0-0,100-9-137-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-9-0-0,100-9-137-4,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
100-9-0-0,100-9-137-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-9-0-0,100-9-137-6,L,for/while,6,16,1,6,0,2,4,0,0,0,0,[138]
100-9-137-6,100-9-138-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-9-137-6,100-9-138-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-9-137-6,100-9-138-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-9-137-6,100-9-138-4,D,Assignment,1,2,0,1,0,0,1,0,0,0,0,[]
100-9-137-6,100-9-138-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
100-9-137-6,100-9-138-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
100-9-0-0,100-9-137-7,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
100-0-0-0,100-10-0-0,F,show_sort_info,1,13,1,4,1,1,3,0,0,1,1,[140]
100-10-0-0,100-10-140-1,B,if,4,12,1,4,1,1,3,0,0,1,1,[141]
100-10-140-1,100-10-141-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
100-10-140-1,100-10-141-2,L,for/while,0,2,0,0,0,0,0,0,0,0,0,[]
100-10-140-1,100-10-141-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
