Parent,uniCode,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
102-0-0-0,102-19-0-0,F,CreateCast,30,269,1,41,10,16,25,0,0,10,10,[300]
102-19-0-0,102-19-300-1,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
102-19-0-0,102-19-300-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
102-19-0-0,102-19-300-3,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
102-19-0-0,102-19-300-4,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
102-19-0-0,102-19-300-5,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
102-19-0-0,102-19-300-6,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
102-19-0-0,102-19-300-7,B,if,0,7,0,0,0,0,0,0,0,0,0,[]
102-19-0-0,102-19-300-8,B,if-else/switch,0,6,0,0,0,0,0,0,0,0,0,[]
102-19-0-0,102-19-300-9,B,if-else/switch,16,68,2,2,0,0,2,0,0,0,0,"[301, 302]"
102-19-300-9,102-19-301-1,D,Assignment,2,3,0,3,1,2,1,0,0,1,1,[]
102-19-300-9,102-19-301-2,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
102-19-300-9,102-19-301-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-4,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-300-9,102-19-301-5,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-300-9,102-19-301-6,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-7,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-8,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-9,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-10,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-11,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-12,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-13,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-9,102-19-301-14,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
102-19-300-9,102-19-302-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-300-9,102-19-302-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-10,B,if,7,60,1,6,2,6,0,0,0,2,2,[303]
102-19-300-10,102-19-303-1,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-300-10,102-19-303-2,D,Assignment,1,1,0,3,1,3,0,0,0,1,1,[]
102-19-300-10,102-19-303-3,D,Assignment,1,1,0,3,1,3,0,0,0,1,1,[]
102-19-300-10,102-19-303-4,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
102-19-300-10,102-19-303-5,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
102-19-300-10,102-19-303-6,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
102-19-300-10,102-19-303-7,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
102-19-0-0,102-19-300-11,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-19-0-0,102-19-300-12,B,if-else/switch,5,16,4,2,0,0,2,0,0,0,0,"[304, 305, 306, 307]"
102-19-300-12,102-19-304-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-300-12,102-19-305-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-300-12,102-19-306-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-300-12,102-19-307-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-300-12,102-19-307-2,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-13,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
102-19-0-0,102-19-300-14,D,Assignment,2,4,0,1,1,0,1,0,0,1,1,[]
102-19-0-0,102-19-300-15,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
102-19-0-0,102-19-300-16,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-0-0,102-19-300-17,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-0-0,102-19-300-18,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
102-19-0-0,102-19-300-19,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
102-19-0-0,102-19-300-20,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-21,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-0-0,102-19-300-22,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-23,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-24,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-0-0,102-19-300-25,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-26,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-27,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-0-0,102-19-300-28,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-29,B,if,3,7,1,4,0,1,3,0,0,0,0,[308]
102-19-300-29,102-19-308-1,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-300-29,102-19-308-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-19-300-29,102-19-308-3,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-19-0-0,102-19-300-30,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-0-0-0,102-20-0-0,F,DropCast,10,49,1,11,5,5,6,0,0,5,5,[310]
102-20-0-0,102-20-310-1,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
102-20-0-0,102-20-310-2,D,Assignment,2,1,0,2,1,1,1,0,0,1,1,[]
102-20-0-0,102-20-310-3,D,Assignment,2,4,0,1,1,0,1,0,0,1,1,[]
102-20-0-0,102-20-310-4,B,if,1,16,1,0,0,0,0,0,0,0,0,[311]
102-20-310-4,102-20-311-1,B,if-else/switch,0,11,0,0,0,0,0,0,0,0,0,[]
102-20-0-0,102-20-310-5,B,if,0,7,0,0,0,0,0,0,0,0,0,[]
102-20-0-0,102-20-310-6,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-20-0-0,102-20-310-7,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-20-0-0,102-20-310-8,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
102-20-0-0,102-20-310-9,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
102-20-0-0,102-20-310-10,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
102-0-0-0,102-21-0-0,F,DropCastById,7,21,1,7,5,3,4,0,0,5,5,[313]
102-21-0-0,102-21-313-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
102-21-0-0,102-21-313-2,D,Assignment,1,4,0,1,0,0,1,0,0,0,0,[]
102-21-0-0,102-21-313-3,D,Assignment,2,2,0,2,1,1,1,0,0,1,1,[]
102-21-0-0,102-21-313-4,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
102-21-0-0,102-21-313-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
102-21-0-0,102-21-313-6,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
102-21-0-0,102-21-313-7,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
102-0-0-0,102-22-0-0,F,AlterFunctionNamespace,17,80,1,14,4,7,7,0,0,4,4,[315]
102-22-0-0,102-22-315-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
102-22-0-0,102-22-315-2,B,if-else/switch,0,4,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-3,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-4,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
102-22-0-0,102-22-315-5,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-6,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-22-0-0,102-22-315-7,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-22-0-0,102-22-315-8,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-22-0-0,102-22-315-9,B,if,0,6,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-10,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-11,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-12,B,if,0,10,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-13,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
102-22-0-0,102-22-315-14,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
102-22-0-0,102-22-315-15,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
102-22-0-0,102-22-315-16,B,if,0,4,0,0,0,0,0,0,0,0,0,[]
102-22-0-0,102-22-315-17,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
