Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
121-3-2255-7,121-3-2256-4,D,Assignment,1,1,212,0,2,1,2,0,0,0,1,1,[]
121-3-2252-7,121-3-2255-8,D,Assignment,1,1,218,0,1,1,1,0,0,0,1,1,[]
121-3-2252-7,121-3-2255-9,D,Assignment,1,1,220,0,1,0,1,0,0,0,0,0,[]
121-3-2252-7,121-3-2259-1,D,Assignment,3,1,228,0,3,0,2,1,0,0,0,0,[]
121-3-2252-7,121-3-2259-2,D,Assignment,2,1,229,0,2,0,1,1,0,0,0,0,[]
121-3-2252-7,121-3-2259-3,D,Assignment,1,1,230,0,1,0,0,1,0,0,0,0,[]
121-3-2252-7,121-3-2259-4,D,Assignment,1,1,231,0,1,0,0,1,0,0,0,0,[]
121-3-2252-7,121-3-2259-5,D,Assignment,1,1,232,0,1,0,0,1,0,0,0,0,[]
121-3-2252-7,121-3-2259-6,D,Assignment,1,1,233,0,1,0,0,1,0,0,0,0,[]
121-3-2252-7,121-3-2259-7,D,Assignment,1,1,234,0,1,0,0,1,0,0,0,0,[]
121-3-2252-7,121-3-2259-8,D,Assignment,1,1,241,0,1,1,1,0,0,0,1,1,[]
121-0-0-0,121-4-0-0,F,checkViewTupleDesc,2,38,254,1,6,0,4,2,0,0,0,0,[2261]
121-4-0-0,121-4-2261-1,B,if,0,4,256,0,0,0,0,0,0,0,0,0,[]
121-4-0-0,121-4-2261-2,L,for/while,5,30,262,1,6,0,4,2,0,0,0,0,[2262]
121-4-2261-2,121-4-2262-1,D,Assignment,3,1,264,0,3,0,2,1,0,0,0,0,[]
121-4-2261-2,121-4-2262-2,D,Assignment,3,1,265,0,3,0,2,1,0,0,0,0,[]
121-4-2261-2,121-4-2262-3,B,if,0,4,268,0,0,0,0,0,0,0,0,0,[]
121-4-2261-2,121-4-2262-4,B,if,0,6,273,0,0,0,0,0,0,0,0,0,[]
121-4-2261-2,121-4-2262-5,B,if,0,10,280,0,0,0,0,0,0,0,0,0,[]
121-0-0-0,121-5-0-0,F,DefineViewRules,0,7,307,1,0,0,0,0,0,0,0,0,[2264]
121-0-0-0,121-6-0-0,F,UpdateRangeTableOfViewParse,11,44,340,1,19,7,11,8,0,0,7,7,[2266]
121-6-0-0,121-6-2266-1,D,Assignment,2,1,353,0,2,0,1,1,0,0,0,0,[]
121-6-0-0,121-6-2266-2,D,Assignment,2,1,356,0,2,1,1,1,0,0,1,1,[]
121-6-0-0,121-6-2266-3,D,Assignment,2,3,362,0,2,2,1,1,0,0,2,2,[]
121-6-0-0,121-6-2266-4,D,Assignment,2,3,365,0,2,2,1,1,0,0,2,2,[]
121-6-0-0,121-6-2266-5,D,Assignment,1,1,369,0,1,0,0,1,0,0,0,0,[]
121-6-0-0,121-6-2266-6,D,Assignment,1,1,370,0,1,0,0,1,0,0,0,0,[]
121-6-0-0,121-6-2266-7,D,Assignment,4,1,372,0,4,0,3,1,0,0,0,0,[]
121-6-0-0,121-6-2266-8,D,Assignment,2,1,374,0,2,0,1,1,0,0,0,0,[]
121-6-0-0,121-6-2266-9,D,Assignment,1,1,379,0,1,1,1,0,0,0,1,1,[]
121-6-0-0,121-6-2266-10,D,Assignment,1,1,381,0,1,1,1,0,0,0,1,1,[]
121-6-0-0,121-6-2266-11,D,Assignment,1,1,383,0,1,0,1,0,0,0,0,0,[]
121-0-0-0,121-7-0-0,F,DefineView,9,93,393,1,26,4,14,12,0,3,1,4,[2268]
121-7-0-0,121-7-2268-1,D,Assignment,1,2,404,0,1,0,0,1,0,0,0,0,[]
121-7-0-0,121-7-2268-2,B,if,0,3,410,0,0,0,0,0,0,0,0,0,[]
121-7-0-0,121-7-2268-3,B,if,3,25,418,1,9,0,4,5,0,0,0,0,[2269]
121-7-2268-3,121-7-2269-1,D,Assignment,2,1,420,0,2,0,1,1,0,0,0,0,[]
121-7-2268-3,121-7-2269-2,L,for/while,6,13,423,1,7,0,3,4,0,0,0,0,[2270]
121-7-2269-2,121-7-2270-1,D,Assignment,2,1,425,0,2,0,1,1,0,0,0,0,[]
121-7-2269-2,121-7-2270-2,D,Assignment,1,1,427,0,1,0,0,1,0,0,0,0,[]
121-7-2269-2,121-7-2270-3,B,if,0,2,429,0,0,0,0,0,0,0,0,0,[]
121-7-2269-2,121-7-2270-4,D,Assignment,2,1,431,0,2,0,1,1,0,0,0,0,[]
121-7-2269-2,121-7-2270-5,D,Assignment,2,1,432,0,2,0,1,1,0,0,0,0,[]
121-7-2269-2,121-7-2270-6,B,if,0,2,433,0,0,0,0,0,0,0,0,0,[]
121-7-2268-3,121-7-2269-3,B,if,0,5,437,0,0,0,0,0,0,0,0,0,[]
121-7-0-0,121-7-2268-4,D,Assignment,3,1,450,0,3,0,2,1,0,0,0,0,[]
121-7-0-0,121-7-2268-5,B,if,3,8,451,1,4,0,1,3,0,0,0,0,[2271]
121-7-2268-5,121-7-2271-1,D,Assignment,2,1,453,0,2,0,1,1,0,0,0,0,[]
121-7-2268-5,121-7-2271-2,D,Assignment,1,1,454,0,1,0,0,1,0,0,0,0,[]
121-7-2268-5,121-7-2271-3,D,Assignment,1,3,455,0,1,0,0,1,0,0,0,0,[]
121-7-0-0,121-7-2268-6,D,Assignment,2,2,466,0,4,1,3,1,0,1,0,1,[]
121-7-0-0,121-7-2268-7,D,Assignment,1,1,474,0,0,1,0,0,0,0,1,1,[]
121-7-0-0,121-7-2268-8,D,Assignment,2,1,480,0,2,1,1,1,0,1,0,1,[]
121-7-0-0,121-7-2268-9,D,Assignment,1,1,485,0,3,1,3,0,0,1,0,1,[]
