Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
89-0-0-0,89-2-0-0,F,RemoveAggregate,12,45,217,1,16,5,8,8,0,0,5,5,[2284]
89-2-0-0,89-2-2284-1,D,Assignment,2,1,217,0,2,0,1,1,0,0,0,0,[]
89-2-0-0,89-2-2284-2,D,Assignment,2,1,218,0,2,0,1,1,0,0,0,0,[]
89-2-0-0,89-2-2284-3,D,Assignment,2,1,224,0,4,1,3,1,0,0,1,1,[]
89-2-0-0,89-2-2284-4,B,if,1,9,226,1,1,1,0,1,0,0,1,1,[2285]
89-2-2284-4,89-2-2285-1,D,Assignment,2,4,229,0,1,1,0,1,0,0,1,1,[]
89-2-0-0,89-2-2284-5,D,Assignment,2,3,239,0,1,1,0,1,0,0,1,1,[]
89-2-0-0,89-2-2284-6,B,if,0,2,242,0,0,0,0,0,0,0,0,0,[]
89-2-0-0,89-2-2284-7,B,if,0,5,246,0,0,0,0,0,0,0,0,0,[]
89-2-0-0,89-2-2284-8,D,Assignment,1,1,252,0,0,1,0,0,0,0,1,1,[]
89-2-0-0,89-2-2284-9,D,Assignment,1,1,257,0,1,0,0,1,0,0,0,0,[]
89-2-0-0,89-2-2284-10,D,Assignment,2,1,258,0,2,0,1,1,0,0,0,0,[]
89-2-0-0,89-2-2284-11,D,Assignment,1,1,259,0,1,0,0,1,0,0,0,0,[]
89-2-0-0,89-2-2284-12,D,Assignment,1,1,261,0,2,1,2,0,0,0,1,1,[]
89-0-0-0,89-3-0-0,F,RenameAggregate,13,53,268,1,12,5,5,7,0,0,5,5,[2287]
89-3-0-0,89-3-2287-1,D,Assignment,2,1,275,0,1,1,0,1,0,0,1,1,[]
89-3-0-0,89-3-2287-2,D,Assignment,2,1,278,0,1,1,0,1,0,0,1,1,[]
89-3-0-0,89-3-2287-3,D,Assignment,2,3,280,0,1,1,0,1,0,0,1,1,[]
89-3-0-0,89-3-2287-4,B,if,0,2,283,0,0,0,0,0,0,0,0,0,[]
89-3-0-0,89-3-2287-5,D,Assignment,2,1,285,0,2,0,1,1,0,0,0,0,[]
89-3-0-0,89-3-2287-6,D,Assignment,2,1,287,0,2,0,1,1,0,0,0,0,[]
89-3-0-0,89-3-2287-7,B,if,0,12,290,0,0,0,0,0,0,0,0,0,[]
89-3-0-0,89-3-2287-8,B,if,0,3,304,0,0,0,0,0,0,0,0,0,[]
89-3-0-0,89-3-2287-9,D,Assignment,1,1,309,0,1,0,0,1,0,0,0,0,[]
89-3-0-0,89-3-2287-10,B,if,0,3,310,0,0,0,0,0,0,0,0,0,[]
89-3-0-0,89-3-2287-11,D,Assignment,1,1,316,0,2,1,2,0,0,0,1,1,[]
89-3-0-0,89-3-2287-12,D,Assignment,1,1,317,0,1,1,1,0,0,0,1,1,[]
89-3-0-0,89-3-2287-13,D,Assignment,1,1,320,0,1,0,0,1,0,0,0,0,[]
89-0-0-0,89-4-0-0,F,AlterAggregateOwner,1,7,329,1,1,1,0,1,0,0,1,1,[2289]
89-4-0-0,89-4-2289-1,D,Assignment,2,1,332,0,1,1,0,1,0,0,1,1,[]
