Parent,uniCode,Tag,Name,num_childs,sizeLOC,code_location,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
Root,111-0-0-0,C,backend.commands.sequence.c,18,1337,1,17,367,40,157,210,0,12,28,40,"[659, 673, 675, 677, 679, 695, 697, 699, 704, 706, 708, 711, 715, 717, 731, 736, 738]"
111-0-0-0,111-0-657-1,D,Assignment,1,1,81,0,1,0,0,1,0,0,0,0,[]
111-0-0-0,111-0-657-2,D,Assignment,1,1,87,0,1,0,0,1,0,0,0,0,[]
111-0-0-0,111-1-0-0,F,DefineSequence,27,205,106,1,70,9,24,46,0,1,8,9,[659]
111-1-0-0,111-1-659-1,D,Assignment,1,1,108,0,1,0,0,1,0,0,0,0,[]
111-1-0-0,111-1-659-2,D,Assignment,1,1,122,0,2,1,2,0,0,1,0,1,[]
111-1-0-0,111-1-659-3,D,Assignment,1,1,127,0,1,0,0,1,0,0,0,0,[]
111-1-0-0,111-1-659-4,L,for/while,10,69,128,1,16,1,4,12,0,0,1,1,[660]
111-1-659-4,111-1-660-1,D,Assignment,1,1,130,0,1,0,0,1,0,0,0,0,[]
111-1-659-4,111-1-660-2,D,Assignment,1,1,132,0,1,0,0,1,0,0,0,0,[]
111-1-659-4,111-1-660-3,D,Assignment,1,1,133,0,1,0,0,1,0,0,0,0,[]
111-1-659-4,111-1-660-4,D,Assignment,1,1,134,0,1,0,0,1,0,0,0,0,[]
111-1-659-4,111-1-660-5,D,Assignment,1,1,135,0,1,0,0,1,0,0,0,0,[]
111-1-659-4,111-1-660-6,D,Assignment,1,1,136,0,1,0,0,1,0,0,0,0,[]
111-1-659-4,111-1-660-7,D,Assignment,1,1,137,0,1,0,0,1,0,0,0,0,[]
111-1-659-4,111-1-660-8,D,Assignment,2,1,139,0,2,0,1,1,0,0,0,0,[]
111-1-659-4,111-1-660-9,B,if-else/switch,30,54,141,10,4,1,1,3,0,0,1,1,"[661, 662, 663, 664, 665, 666, 667, 668, 669, 670]"
