Parent,uniCode,Tag,Name,num_childs,SizeLOC,Num_Code_Blocks,num_variables,num_calls,num_read_operations,num_write_operations,num_recursive_calls,num_local_calls,num_external_calls,Nested_Call_Depth,List_Code_Blocks
106-1-517-25,106-1-522-11,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
106-1-0-0,106-1-517-26,D,Assignment,1,11,0,10,1,10,0,0,0,1,1,[]
106-0-0-0,106-2-0-0,F,RemoveOperator,14,43,1,19,4,10,9,0,0,4,4,[524]
106-2-0-0,106-2-524-1,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-0-0,106-2-524-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-0-0,106-2-524-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-0-0,106-2-524-4,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-2-0-0,106-2-524-5,D,Assignment,2,3,0,5,1,4,1,0,0,1,1,[]
106-2-0-0,106-2-524-6,B,if,0,7,1,0,0,0,0,0,0,0,0,[525]
106-2-0-0,106-2-524-7,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
106-2-0-0,106-2-524-8,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-2-0-0,106-2-524-9,B,if,0,5,0,0,0,0,0,0,0,0,0,[]
106-2-0-0,106-2-524-10,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
106-2-0-0,106-2-524-11,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-2-0-0,106-2-524-12,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-2-0-0,106-2-524-13,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
106-2-0-0,106-2-524-14,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
106-0-0-0,106-3-0-0,F,RemoveOperatorById,5,16,1,4,4,2,2,0,0,4,4,[527]
106-3-0-0,106-3-527-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
106-3-0-0,106-3-527-2,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
106-3-0-0,106-3-527-3,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-3-0-0,106-3-527-4,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
106-3-0-0,106-3-527-5,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
106-0-0-0,106-4-0-0,F,AlterOperatorOwner_oid,2,7,1,3,2,2,1,0,1,1,2,[529]
106-4-0-0,106-4-529-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
106-4-0-0,106-4-529-2,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
106-0-0-0,106-5-0-0,F,AlterOperatorOwner,3,12,1,6,3,4,2,0,1,2,3,[531]
106-5-0-0,106-5-531-1,D,Assignment,2,1,0,1,1,0,1,0,0,1,1,[]
106-5-0-0,106-5-531-2,D,Assignment,2,3,0,3,1,2,1,0,0,1,1,[]
106-5-0-0,106-5-531-3,D,Assignment,1,1,0,2,1,2,0,0,1,0,1,[]
106-0-0-0,106-6-0-0,F,AlterOperatorOwner_internal,5,54,1,10,4,5,5,0,0,4,4,[533]
106-6-0-0,106-6-533-1,D,Assignment,2,3,0,1,1,0,1,0,0,1,1,[]
106-6-0-0,106-6-533-2,B,if,0,2,0,0,0,0,0,0,0,0,0,[]
106-6-0-0,106-6-533-3,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-6-0-0,106-6-533-4,B,if,4,34,1,6,3,4,2,0,0,3,3,[534]
106-6-533-4,106-6-534-1,B,if,4,18,1,1,1,0,1,0,0,1,1,[535]
106-6-534-1,106-6-535-1,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
106-6-534-1,106-6-535-2,D,Assignment,1,1,0,0,1,0,0,0,0,1,1,[]
106-6-534-1,106-6-535-3,D,Assignment,1,3,0,1,0,0,1,0,0,0,0,[]
106-6-534-1,106-6-535-4,B,if,0,3,0,0,0,0,0,0,0,0,0,[]
106-6-533-4,106-6-534-2,D,Assignment,2,1,0,2,0,1,1,0,0,0,0,[]
106-6-533-4,106-6-534-3,D,Assignment,1,1,0,2,1,2,0,0,0,1,1,[]
106-6-533-4,106-6-534-4,D,Assignment,1,1,0,1,1,1,0,0,0,1,1,[]
106-6-0-0,106-6-533-5,D,Assignment,1,1,0,1,0,0,1,0,0,0,0,[]
